,context,e1,r,e2,label,score
19,"[['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague']]",sportsteam_susquehanna_crusaders,teamplaysinleague,sportsleague_ncaa,+,0.9923086166381836
20,"[['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague']]",sportsteam_lincoln_lions,teamplaysinleague,sportsleague_ncaa,+,0.9923086166381836
21,"[['sportsteam', 'teamalsoknownas', 'sportsteam', 'organizationalsoknownas_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamalsoknownas', 'sportsteam', 'synonymfor', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'organizationhiredperson', 'person', 'organizationhiredperson_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamalsoknownas', 'sportsteam', 'teamalsoknownas', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'worksfor_inv', 'person', 'organizationhiredperson_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamalsoknownas', 'sportsteam', 'organizationalsoknownas', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'organizationhiredperson', 'person', 'worksfor', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamalsoknownas', 'sportsteam', 'teamalsoknownas_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'teamplaysincity_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",sportsteam_colorado_state,teamplaysinleague,sportsleague_ncaa,+,0.9534087777137756
22,"[['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague']]",sportsteam_northern_michigan_wildcats,teamplaysinleague,sportsleague_ncaa,+,0.9923086166381836
23,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague']]",sportsteam_governors_state_university,teamplaysinleague,sportsleague_ncaa,+,0.9928949475288391
24,"[['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague']]",sportsteam_le_moyne_college_dolphins,teamplaysinleague,sportsleague_ncaa,+,0.9923086166381836
25,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcontrols_inv', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcontrols_inv', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcontrols_inv', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague']]",sportsteam_weber_state_wildcats,teamplaysinleague,sportsleague_ncaa,+,0.9926156997680664
26,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague']]",sportsteam_washburn_ichabods,teamplaysinleague,sportsleague_ncaa,+,0.9928949475288391
27,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague']]",sportsteam_clarion_golden_eagles,teamplaysinleague,sportsleague_ncaa,+,0.9928949475288391
28,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague']]",sportsteam_seattle_storm,teamplaysinleague,sportsleague_wnba,+,0.3967990577220917
29,"[['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague']]",sportsteam_adelphi_university_panthers,teamplaysinleague,sportsleague_ncaa,+,0.9923086166381836
30,"[['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcontrols', 'everypromotedthing', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent_inv', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentbelongstoorganization_inv', 'humanagent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'agentcollaborateswithagent', 'agent', 'agentcollaborateswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentcompeteswithagent', 'agent', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'subpartoforganization_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'subpartoforganization', 'organization', 'agentactsinlocation', 'location', 'leaguestadiums_inv', 'sportsleague']]",sportsteam_bemidji_state_beavers,teamplaysinleague,sportsleague_ncaa,+,0.9928949475288391
31,"[['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'personbelongstoorganization_inv', 'person', 'agentcollaborateswithagent', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'worksfor_inv', 'person', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'organizationhiredperson', 'person', 'organizationhiredperson_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'attractionofcity_inv', 'attraction', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'teamwontrophy_inv', 'sportsteam', 'subpartoforganization', 'sportsleague'], ['sportsteam', 'athleteplaysforteam_inv', 'athlete', 'personbelongstoorganization', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'organizationhiredperson', 'person', 'worksfor', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'athleteledsportsteam_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'personbelongstoorganization_inv', 'person', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'proxyfor', 'everypromotedthing', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'atlocation_inv', 'everypromotedthing', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'athleteledsportsteam_inv', 'athlete', 'athletehomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'agentparticipatedinevent_inv', 'agent', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcollaborateswithagent', 'agent', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'worksfor_inv', 'person', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols', 'everypromotedthing', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'worksfor_inv', 'person', 'organizationhiredperson_inv', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'coachwontrophy_inv', 'coach', 'coachesinleague', 'sportsleague'], ['sportsteam', 'athleteplaysforteam_inv', 'athlete', 'athletehomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamalsoknownas', 'sportsteam', 'teamalsoknownas_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamhomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'agentparticipatedinevent_inv', 'agent', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'teamwontrophy_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'athleteledsportsteam_inv', 'athlete', 'personbelongstoorganization', 'organization', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'athleteledsportsteam_inv', 'athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamhomestadium', 'stadiumoreventvenue', 'athletehomestadium_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'sportsgameteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamalsoknownas_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'sportsgamewinner', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'personbelongstoorganization_inv', 'person', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'personbelongstoorganization_inv', 'person', 'agentcollaborateswithagent', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamalsoknownas', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcompeteswithagent', 'agent', 'subpartof', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamhomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'teamplaysincity_inv', 'sportsteam', 'subpartoforganization', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'coachesteam_inv', 'coach', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysincity', 'city', 'teamplaysincity_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcompeteswithagent', 'agent', 'subpartof', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'sportsgameteam', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'subpartof', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamalsoknownas', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'athleteledsportsteam_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'teamplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'agentparticipatedinevent_inv', 'agent', 'subpartof', 'sportsleague'], ['sportsteam', 'sportsgameteam_inv', 'sportsgame', 'agentparticipatedinevent_inv', 'agent', 'subpartoforganization', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcollaborateswithagent', 'agent', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'athletewinsawardtrophytournament_inv', 'athlete', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'subpartof', 'sportsleague'], ['sportsteam', 'personbelongstoorganization_inv', 'person', 'athleteledsportsteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'coachwontrophy_inv', 'coach', 'athleteplaysinleague', 'sportsleague'], ['sportsteam', 'teamwontrophy', 'awardtrophytournament', 'teamwontrophy_inv', 'sportsteam', 'agentcontrols_inv', 'sportsleague'], ['sportsteam', 'personbelongstoorganization_inv', 'person', 'athleteplaysforteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'athleteplaysforteam_inv', 'athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcompeteswithagent', 'agent', 'agentbelongstoorganization', 'sportsleague'], ['sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcompeteswithagent', 'agent', 'agentbelongstoorganization', 'sportsleague']]",sportsteam_red_sox,teamplaysinleague,sportsleague_mlb,+,0.8266794085502625
